"artist_id","artist_name","embedding","image_url"
4237,"Fazerdaze","[0.2369176596403122, -0.11564209808905919, -0.0446688998490572, -0.0010486990213394165, -0.1328641021003326, -0.22773233552773794, -0.18109100063641867, 0.03943583617607752, -0.22119500239690146, -0.003713566499451796, -0.051965332900484405, 0.09082826723655064, 0.09200563281774521, 0.29243966937065125, 0.16776756197214127, -0.12830006703734398, -0.3884489933649699, -0.2701483368873596, -0.1607851261893908, -0.016539246930430334, 0.07669790213306744, -0.28824566304683685, 0.006629433172444503, -0.09359016517798106, 0.09124413505196571, -0.10915863141417503, 0.2527436663707097, 0.15645993500947952, 0.5259853402773539, 0.14156590153773627, 0.22605663165450096, -0.021431634823481243]","https://i.scdn.co/image/4288f54ef3f186c0fec7e31cc1a7d225b6604cff"
302,"Little Dragon","[0.17526755002992495, -0.1582029853016138, -0.005057354224845767, -0.06567205829612378, -0.032974762615465024, -0.2432205347078187, -0.21443321436111415, -0.03551855048031679, -0.2629258405816342, 0.007236096571432427, -0.09987346457117903, 0.07543526263907552, 0.025145623916094855, 0.3598784623401506, 0.10301801106626433, -0.04305710275574321, -0.26248167854334625, -0.22859225661626884, -0.12912158641432012, -0.011655139244664627, 0.03340841816472156, -0.3879109312381063, 0.036288816330073005, -0.06412968734678413, 0.0447417936707747, -0.1538533783916916, 0.19255526556766459, 0.3044968210160732, 0.42760935745068956, 0.10665311554579862, 0.21187295871121542, -0.05762927731848322]","https://i.scdn.co/image/9bde6c01767e9e285c463e1fcec4999f05efcac6"
107996,"Bad Wave","[0.11802300065755844, -0.18421900272369385, -0.07340610027313232, -0.014980600215494633, -0.1850380003452301, -0.21441499888896942, -0.022803600877523422, -0.05601000040769577, -0.33032700419425964, 0.02856289967894554, -0.1381949931383133, 0.1320209950208664, 0.1669590026140213, 0.2685759961605072, 0.10608699917793274, -0.02402140013873577, -0.2991270124912262, -0.36333799362182617, -0.06445600092411041, 0.0046756998635828495, -0.008225809782743454, -0.40488201379776, -0.07503879815340042, -0.08532600104808807, 0.03752309828996658, -0.1507599949836731, 0.26809799671173096, 0.1505649983882904, 0.4785270094871521, 0.09446939826011658, 0.19052299857139587, -0.05827390030026436]","https://i.scdn.co/image/282489da6b8d92c7f832a014b3d23964ba8153fb"
168709,"Paint","[0.11501933137575786, -0.13202236841122308, -0.06198680028319359, 0.01479090036203464, -0.16362200180689493, -0.18882433076699576, -0.06911533450086911, -0.028718966680268448, -0.3199209968249003, 0.028204333347578842, -0.08515889818469684, 0.13349766532580057, 0.149276003241539, 0.2888333300749461, 0.10336896777153015, -0.020383266732096672, -0.3076930046081543, -0.35443400343259174, -0.08577436705430348, -0.005413757016261418, 0.030455163369576137, -0.390159010887146, -0.06314883381128311, -0.051649833718935646, 0.05237549915909767, -0.18336366613705954, 0.26020100216070813, 0.2076303313175837, 0.4800390104452769, 0.1008631984392802, 0.15515433500210443, -0.05292703335483869]","https://i.scdn.co/image/cc4f94be25352e39ec8acc0bef2ae6de86aa8d06"
1513,"Todd Terry","[0.11082146932872441, -0.14720133061592394, 0.014251099756130805, -0.06408525860080352, 0.09558101356602632, -0.24598715626276457, -0.27998523070262027, 0.04426250939902205, -0.2672663795260283, 0.06603824046368782, -0.05185816805953017, 0.11943737832972637, -0.18179800246770567, 0.26072939256062877, 0.03380338439288048, -0.1356526851080931, -0.1516724922336065, -0.44393384571258837, -0.1018903015467983, -0.01726531244527835, 0.05026711326522323, -0.5853692361941705, 0.2028249973216309, 0.047130678001289755, 0.1107999997643324, -0.13231896709364194, 0.2861002293916849, 0.24220892213858092, 0.27907646046235013, -0.049260977655649185, 0.18098695404254472, -0.0591711919181622]","https://i.scdn.co/image/62404fed22cde2ae0e17d7d61b9da5a14943b476"
750870,"Anderson .Paak","[0.24014955561650128, -0.23792376658379613, -0.05892866489215689, -0.003237732789456368, -0.033348275122926034, -0.18995905429693313, -0.16043142943674596, -0.07745921316312378, -0.26259114717123366, 0.05549085113848051, -0.10553061049055003, -0.017103169298564938, 0.04927196856005064, 0.2997489916015227, 0.03948726432806924, -0.0335931889983468, -0.26883312482746974, -0.29128165953652657, -0.25375878276252284, -0.06347392605313452, 0.07518987081001997, -0.4306065983699015, -0.03789415445952341, 0.0019318087966725857, 0.08066526594386964, -0.16662312655282138, 0.2045965576526487, 0.3213876636445695, 0.42603139815733415, 0.005563752584747724, 0.09073234109127389, -0.03477502791990626]",
3944,"Blonde Redhead","[0.1709094008519536, -0.09607840496824965, -0.037078361647824444, -0.14613805604832514, -0.03147162356375096, -0.22307814019066946, -0.18130191415548325, 0.022744444076947513, -0.2736012850488935, -0.006512496027252858, -0.08612120489678568, 0.10597975374687285, 0.14183881264623432, 0.29641304945661906, 0.16764800294878937, -0.09036423589679457, -0.33112623790899914, -0.21946633465233303, -0.049232752284123785, 0.022079192159470126, 0.05194861255586147, -0.33262814297562554, 0.010133438643823042, -0.08385843351217252, 0.03928588059387125, -0.20714135148695537, 0.24861809824194228, 0.2613955253646487, 0.45223795374234516, 0.13171852215947139, 0.24222443075407118, -0.07955001732833418]","https://i.scdn.co/image/fe96837feee10b1bee74c66e787596edbe33b4ed"
6601,"The Ghost Wolves","[0.21564005501568317, -0.1882488764822483, -0.005188490613363683, -0.05433042487129569, -0.10188170801848173, 0.05125625059008598, -0.22348950058221817, -0.01957903493894264, -0.31887300685048103, -0.015456422232091427, -0.10077310167253017, 0.19425687566399574, 0.17021699994802475, 0.3826419934630394, 0.04417744791135192, -0.05907209566794336, -0.44544750452041626, -0.21552043035626411, -0.03184895031154156, 0.01607745001092553, 0.18855885230004787, -0.3399139940738678, -0.1243395283818245, -0.1188290249556303, -0.00933574978262186, -0.2730202488601208, 0.3154980055987835, 0.090744246263057, 0.4401537626981735, -0.018291253596544266, 0.23411875218153, -0.03132977616041899]","https://i.scdn.co/image/72fd443da15919d669e18f8e08a8055248a8fc1a"
20960,"Mishima","[0.11802300065755844, -0.18421900272369385, -0.07340610027313232, -0.014980600215494633, -0.1850380003452301, -0.21441499888896942, -0.022803600877523422, -0.05601000040769577, -0.33032700419425964, 0.02856289967894554, -0.1381949931383133, 0.1320209950208664, 0.1669590026140213, 0.2685759961605072, 0.10608699917793274, -0.02402140013873577, -0.2991270124912262, -0.36333799362182617, -0.06445600092411041, 0.0046756998635828495, -0.008225809782743454, -0.40488201379776, -0.07503879815340042, -0.08532600104808807, 0.03752309828996658, -0.1507599949836731, 0.26809799671173096, 0.1505649983882904, 0.4785270094871521, 0.09446939826011658, 0.19052299857139587, -0.05827390030026436]",
21232,"Valentina Luz","[0.22053859382867813, -0.19144457392394543, 0.027974051190540195, 0.13987469859421253, 0.012231214255734812, -0.15101705119013786, -0.35519474372267723, 0.05437272693961859, -0.3928782492876053, 0.11620579240843654, -0.20233470434322953, 0.21147799864411354, 0.011374599765986204, 0.14005604712292552, 0.02592252381145954, -0.10639022779650986, -0.30549200251698494, -0.5000122562050819, -0.036631050519645214, -0.08684559725224972, -0.0027222289936617017, -0.4747060015797615, 0.045046424493193626, 0.22983262035995722, 0.0874936762265861, 0.11574847623705864, 0.3027467504143715, 0.1354419980198145, 0.3484337441623211, 0.05318994034314528, 0.21496374905109406, -0.04015722684562206]",
147824,"Kathryn Williams","[0.20819949152003836, -0.14142714840703846, -0.06287328827817654, -0.01588966224799999, -0.12616065952193645, -0.1665722096125487, -0.15767252380609056, -0.060701361894477925, -0.2972478669842972, 0.0900877455137403, -0.07509407718064146, 0.10284807452608838, 0.11513882513553239, 0.30154866448429263, 0.021662845090585293, 0.023322058700681263, -0.36430419520718965, -0.3241499826598873, -0.08769517133823088, 0.005811137620486075, 0.06515550034346279, -0.35402512602468883, -0.06983646826535671, -0.0302753567750793, -0.012750046469972631, -0.20932161872215674, 0.27579662787397274, 0.25024177880746057, 0.44408726865326686, 0.0873322017098663, 0.15790330685619144, 0.007352778009788775]","https://i.scdn.co/image/3410ea79a9341980da6b178e7d854546c152b736"
8039,"MIST","[0.1715498517276031, -0.1982105958454311, -0.014205274572595423, -0.01746798658601598, -0.05943641197667585, -0.19969577759029541, -0.21300184192884344, -0.07813953567004862, -0.28580105158207403, 0.05183600773888667, -0.08506772405179841, 0.04172840312778107, 0.07385219700839438, 0.29399841850171277, 0.1229188109763306, -0.06315176764599632, -0.26099053677682155, -0.30566030816876477, -0.09689150100833209, -0.021204420210609826, 0.012575434906357824, -0.37812266954427964, 0.015790432351660277, -0.011845421963903601, 0.09110136346553188, -0.21017254853968276, 0.2251957188765988, 0.26847688878138565, 0.4209608684320088, 0.06862869497539953, 0.18376070400981037, -0.058392183330363986]","https://i.scdn.co/image/9e833f0d889b47cb21c8f564aae1e61378686847"
23245,"Hrafngrímr","[-0.07439859956502914, -0.026659799739718437, -0.45504000782966614, 0.5593410134315491, -0.5234760046005249, -0.5796070098876953, 0.2022009938955307, -0.5252640247344971, -0.6822919845581055, 0.46206900477409363, -0.016305899247527122, -0.13765999674797058, 0.041840098798274994, 0.35128000378608704, -0.29204699397087097, -0.017739400267601013, -0.5108919739723206, 0.17982099950313568, -0.08428800106048584, 0.23502400517463684, 0.2397419959306717, -0.5464310050010681, -0.16215699911117554, -0.4106670022010803, 0.20813900232315063, -0.05934150144457817, 0.14042100310325623, 0.2431280016899109, 0.43744000792503357, 0.07002879679203033, 0.2995130121707916, -0.15497399866580963]",
779930,"Vacations","[0.1455530027548472, -0.09486956894397736, -0.013015433525045713, -0.09298339734474818, -0.12185490131378174, -0.17217600345611572, -0.14690273255109787, 0.033114466505746044, -0.266197994351387, -0.04873333095262448, -0.08910346776247025, 0.12405366698900859, 0.12245673437913258, 0.301216999689738, 0.1250422994295756, -0.10499543386201064, -0.33696700135866803, -0.25913800299167633, -0.11938433597485225, 0.02357317892892752, 0.04196926765143871, -0.31599267323811847, 0.007254465793569882, -0.03693259879946709, 0.060496301700671516, -0.2024343361457189, 0.26661234100659686, 0.2246219962835312, 0.5190030038356781, 0.15096906572580338, 0.202415332198143, -0.021066466967264812]",
8859,"Ani Glass","[0.192030002673467, -0.10068620120485623, -0.06705956657727559, -0.0663569481112063, -0.07248543327053387, -0.12331533059477806, -0.22763566176096597, 0.025511202091972034, -0.24431432286898294, 0.10525570064783096, -0.09234811187100907, 0.06876318901777267, 0.11443459739287694, 0.3153340021769206, 0.07106116786599159, -0.0460712689285477, -0.25509566565354663, -0.2616419990857442, -0.05222200353940328, 0.0028550333033005395, 0.07385660087068875, -0.49715566635131836, 0.06504513664791982, 0.07945202787717183, 0.009480300437038144, -0.17127167185147604, 0.3268980036179225, 0.27616333961486816, 0.3824513455231984, 0.1752710317571958, 0.09602083265781403, -0.07544186835487683]",
5863,"Christopher Ellis","[0.3571310043334961, -0.15438200533390045, -0.0076073999516665936, -0.028523700311779976, -0.027865799143910408, -0.039165399968624115, -0.12670700252056122, -0.03787760064005852, -0.31970900297164917, 0.09028580039739609, -0.3137179911136627, 0.03487030044198036, 0.03093560039997101, 0.162650004029274, -0.018810000270605087, -0.08938069641590118, -0.20492400228977203, -0.40786200761795044, -0.14021900296211243, -0.3176020085811615, 0.0316941998898983, -0.5557429790496826, 0.015092600136995316, 0.29152899980545044, 0.08900590240955353, -0.040223900228738785, 0.213235005736351, 0.3420650064945221, 0.3723689913749695, 0.07876429706811905, 0.2211650013923645, 0.032628998160362244]","https://i.scdn.co/image/457ec74beb34e9ac2044e574872e39878469b548"
7710,"Enation","[0.11226150020956993, -0.14128200337290764, -0.06000654958188534, 0.026428149081766605, -0.1144115999341011, -0.19138849526643753, -0.130162101238966, -0.030779150314629078, -0.30287449061870575, 0.04760329984128475, -0.022994530387222767, 0.12202749773859978, 0.12043949961662292, 0.30164849758148193, 0.10503625124692917, -0.011231004726141691, -0.30327799916267395, -0.3529295027256012, -0.12171155214309692, -0.02041065040975809, 0.036359699442982674, -0.39094600081443787, -0.038272196892648935, -0.020043855533003807, 0.03299171885009855, -0.18453900516033173, 0.23544149845838547, 0.26643799990415573, 0.469014510512352, 0.08720059879124165, 0.1264824979007244, -0.056807899847626686]","https://i.scdn.co/image/ea001a03023614142fc285a0357dfea960a89920"
117574,"Claudio Arrau","[0.19802500307559967, -0.007685080170631409, -0.0737914964556694, -0.05022459849715233, -0.11164899915456772, -0.415585994720459, -0.21556900441646576, -0.024171100929379463, -0.3973029851913452, 0.3019689917564392, -0.03740039840340614, -0.07386650145053864, 0.25598400831222534, 0.46604999899864197, 0.018189700320363045, 0.15303799510002136, -0.2817629873752594, -0.10435499995946884, -0.006695940159261227, 0.04253470152616501, -0.008914610370993614, -0.6120719909667969, 0.06342630088329315, 0.08880340307950974, 0.02110219933092594, -0.13512000441551208, 0.07301750034093857, 0.2770960032939911, 0.25022900104522705, 0.0609951987862587, 0.10513100028038025, -0.0909499004483223]","https://i.scdn.co/image/89ebc99ec9a8ae25cfba6e8f0cbe944444563a5b"
12801,"Khartoum","[0.11404449865221977, -0.1358395516872406, -0.06360485032200813, 0.01386620057746768, -0.17325150221586227, -0.1982164978981018, -0.058589400723576546, -0.0234999000094831, -0.3191474974155426, 0.02117349999025464, -0.10755124688148499, 0.13051149994134903, 0.164000004529953, 0.2860395014286041, 0.09802395105361938, -0.02216465026140213, -0.3167705088853836, -0.3575875014066696, -0.08624450117349625, 0.005755364894866943, 0.025452395901083946, -0.38756901025772095, -0.05871979892253876, -0.05557595007121563, 0.04458069987595081, -0.16984199732542038, 0.27582450211048126, 0.18763349950313568, 0.47626151144504547, 0.09363779798150063, 0.1742205023765564, -0.04855225048959255]",
17087,"Ambrose Akinmusire","[0.16661211475729942, -0.15662930067628622, -0.2245351659754912, -0.2542959973216057, -0.10129155001292627, -0.24340116480986276, -0.18770809029228985, 0.05321461854813, -0.23537683859467506, 0.07075415968817349, -0.09990408271551132, -0.014625300032397112, 0.14154766507757208, 0.4549848387638728, -0.240980826318264, -0.10708328398565452, -0.17424231519301733, -0.2980248307188352, -0.0752675011754036, -0.11081038477520148, 0.17797123516599336, -0.41518983244895935, -0.13711663646002611, 0.044681647482017674, 0.13545941871901354, -0.012165151536464691, 0.19752283145984015, 0.46779032548268634, 0.4411638329426448, 0.034485033713281155, -0.004347100233038266, -0.2693093369404475]",
291822,"Fraktal","[0.13715150207281113, -0.09888850059360266, -0.0688466988503933, -0.1660870537161827, -0.20861100032925606, -0.3275485038757324, -0.139786995947361, -0.07362965121865273, -0.3495500087738037, 0.06241005100309849, 0.10914554633200169, 0.08265125006437302, 0.034620001912117004, 0.26660899817943573, 0.07961004972457886, -0.08923284616321325, -0.42878200113773346, -0.29820600152015686, -0.09017054736614227, 0.02375690033659339, 0.08991340175271034, -0.3320544958114624, 0.11855419911444187, 0.022519454825669527, 0.08148104883730412, -0.1651254966855049, 0.18338750302791595, 0.18363849818706512, 0.4742954969406128, 0.002846149727702141, 0.07158345822244883, -0.10637279925867915]",
149139,"King Crimson","[0.14195699989795685, -0.230321004986763, -0.11052499711513519, -0.10169900208711624, -0.18738000094890594, -0.3937149941921234, -0.11334799975156784, -0.13055600225925446, -0.377469003200531, 0.048840999603271484, -0.049330998212099075, -0.01307970006018877, 0.09170609712600708, 0.1250309944152832, 0.18473899364471436, -0.02188429981470108, -0.36060500144958496, -0.2799310088157654, 0.1310800015926361, 0.07285059988498688, 0.08073630183935165, -0.4806180000305176, -0.10057000070810318, -0.09024839848279953, 0.20571200549602509, -0.07840579748153687, 0.2675119936466217, 0.16451799869537354, 0.38583099842071533, -0.12907199561595917, 0.1927269995212555, -0.1045679971575737]","https://i.scdn.co/image/54cab2440beb5fa57d3390a94c5ccc050031e8b0"
690363,"The Xx","[0.15528198993283052, -0.0891372866753586, -0.044184960484098715, -0.05052703393604186, -0.0717860889182274, -0.2450663672045373, -0.18146694985344458, -0.026619843973546466, -0.293457740567985, 0.007998664223609793, -0.05710155713698408, 0.09904659138719175, 0.0788791521447906, 0.3496582748987615, 0.11240408571324605, -0.06114173567500593, -0.27965052922008815, -0.2996346964623577, -0.10843945458860628, -0.02219154623057435, 0.05692926481084492, -0.38225078056852896, 0.04011408663485575, -0.04685663254398773, 0.03316705052010793, -0.15414074477801246, 0.2118759536442328, 0.26229540640460575, 0.4294107036081621, 0.0686472616806197, 0.18774324378983454, -0.0772259992940749]",
633954,"Gerard Aledo","[0.16133800148963928, -0.44653400778770447, 0.22569499909877777, 0.23211799561977386, 0.20232699811458588, -0.16834299266338348, -0.0776028037071228, 0.13771800696849823, -0.5078549981117249, -0.5027080178260803, -0.8054890036582947, -0.043139200657606125, 0.47731199860572815, -0.12530399858951569, 0.3177739977836609, -0.16343100368976593, 0.004266790114343166, 0.4366230070590973, -0.4362120032310486, 0.6710469722747803, 0.3462989926338196, -0.3577660024166107, 0.008337290026247501, 0.438959002494812, 0.10022900253534317, 0.0552515983581543, 0.33692100644111633, 0.0689140036702156, 1.1164100170135498, -0.037338100373744965, 0.4587689936161041, -0.09908340126276016]",
5615,"Marvin Gaye","[0.0007134867565972465, -0.20743142919881002, -0.15996184306485312, -0.12862905859947205, -0.12082498520612717, -0.1406166266117777, -0.2695412869964327, -0.009360660931893758, -0.11190463070358549, 0.08332654328218528, -0.228617929986545, 0.1519805280757802, 0.04565567289578861, 0.3124571442604065, -0.06050928509128945, -0.028813856653869152, -0.37973242572375704, -0.274020716547966, -0.35702828637191225, -0.0909717141517571, 0.1547919980117253, -0.6186775692871639, -0.241527829851423, -0.16048055727566993, 0.17266537249088287, -0.14605499910456793, 0.061261784351829975, 0.489133426121303, 0.20684891726289475, -0.031008357448237284, 0.05816042742558888, -0.09345494152512401]","https://i.scdn.co/image/aa28a931be2da1c33411b0d6c106bcf6e3d17de7"
3682,"A House In The Trees","[0.09698989987373352, -0.09089399874210358, 0.04218529909849167, -0.09655129909515381, -0.10214699804782867, -0.12622599303722382, -0.23482100665569305, -0.003058810019865632, -0.29592499136924744, 0.06370159983634949, -0.015261000022292137, 0.009947190061211586, 0.01709279976785183, 0.29561299085617065, 0.06910029798746109, -0.025230299681425095, -0.39358100295066833, -0.4171909987926483, -0.1217620000243187, -0.10107199847698212, -0.15129700303077698, -0.41409099102020264, 0.026526199653744698, 0.020810000598430634, 0.16928699612617493, -0.27724701166152954, 0.2343360036611557, 0.2945060133934021, 0.3324289917945862, 0.12849800288677216, 0.13220399618148804, 0.07558339834213257]","https://i.scdn.co/image/c9683a01a40c0d5e8bee1d4f6ff35138d91bd271"
16418,"HANYA","[0.06830699648708105, -0.13648750260472298, 0.09884360246360302, -0.23363350331783295, -0.2726159989833832, -0.19536950439214706, -0.2519505023956299, -0.15865899622440338, -0.25644049048423767, -0.015300996601581573, -0.02184871514327824, 0.06644316331949085, 0.04451289772987366, 0.3276890069246292, 0.22243449836969376, -0.06751784682273865, -0.3870285004377365, -0.22887450456619263, -0.13375649601221085, -0.06358465179800987, 0.017318200320005417, -0.295012503862381, 0.008911050856113434, -0.06781879812479019, 0.12206139788031578, -0.20737099647521973, 0.2382809966802597, 0.24865200370550156, 0.4631575047969818, 0.05187460035085678, 0.10176904685795307, 0.028503797948360443]",
2523,"Busdriver","[0.2725980033477147, -0.2908083349466324, 0.01584573353951176, 0.02124791716535886, 0.041029952466487885, -0.1995493322610855, -0.08072592380146186, -0.08974936037945251, -0.2140883356332779, -0.038870586548000574, -0.13809660077095032, -0.017523801264663536, 0.07478531077504158, 0.32496416568756104, 0.09528498289485772, -0.028134282988806564, -0.14434001594781876, -0.18960188329219818, -0.2571333323915799, -0.011511235187451044, 0.06153918709605932, -0.3709063281615575, 0.04572215101992091, 0.09251418275137742, 0.18138050039609274, -0.2060738354921341, 0.302774836619695, 0.318959337969621, 0.6134834984938303, -0.08208229951560497, -0.011445337596038977, -0.10907586788137753]","https://i.scdn.co/image/13778ded7e025bc75a5ac065f6e60375c2fbd317"
9879,"Dom & Roland","[0.1460393997175353, -0.10907460110528129, 0.0664493919549776, 0.24995471430676325, -0.06395211017557553, -0.17936471104621887, -0.2801618512187685, 0.07170694058627955, -0.41872985448156086, -0.12640810012817383, -0.17587527153747423, 0.025535725888663104, -0.08826110086270741, 0.4653637026037489, 0.07508271071128547, -0.29826742836407255, -0.22451191608394896, -0.3150991456849234, 0.0017181671490626676, -0.14172614152942384, -0.09584787115454674, -0.6079611437661308, 0.05980761455638068, 0.16894628213984625, 0.1448637888367687, -0.11250002948301178, 0.194887142096247, 0.3190749990088599, 0.18071757044110978, -0.26775613852909635, 0.1615562790871731, 0.01869175716170243]",
2427,"Arcade Fire","[0.15061178722459337, -0.14812827466622644, 0.011234284763264915, -0.10838857645411855, -0.06460333120649801, -0.19801678476126297, -0.19462034835115724, -0.01665456470547487, -0.269028358809326, 0.036990481950140194, -0.06918772456803075, 0.10241076949497928, 0.11729171542126847, 0.33544469398000964, 0.11297688637252735, -0.08144090984664533, -0.3659510414885438, -0.21649804865212544, -0.0868889614129844, 0.030595954747379594, 0.015482693282968325, -0.32687604556912964, -0.009025321683744234, -0.0809517035048212, 0.045948426383446254, -0.19457412292451962, 0.25475274058787717, 0.24371966897793437, 0.45353130542713666, 0.10913560053576594, 0.23596139349367307, -0.002742267525046254]","https://i.scdn.co/image/a9b5eb07f07bb17e2c81288bd6c7a3d9d9b7d60b"
20792,"Kuroi","[0.0892803966999054, -0.15026900172233582, -0.04522709921002388, -0.0969742015004158, 0.005266690161079168, -0.2771590054035187, -0.19582299888134003, -0.049276698380708694, -0.35474100708961487, 0.030045999214053154, 0.01760919950902462, 0.12221899628639221, -0.04090920090675354, 0.29520899057388306, 0.11473199725151062, -0.007433299906551838, -0.19602499902248383, -0.35949599742889404, -0.09900990128517151, -0.05057390034198761, 0.15323099493980408, -0.5468680262565613, 0.10055600106716156, 0.04742350056767464, 0.02405709959566593, -0.18969200551509857, 0.18739700317382812, 0.20138199627399445, 0.32930299639701843, -0.028735799714922905, 0.15949299931526184, -0.16195900738239288]",
3246,"Crippled Black Phoenix","[0.13791268318891525, -0.19885695663591227, -0.020368533519407112, -0.11019578281169136, -0.22157623432576656, -0.3015468294421832, -0.06943131610751152, -0.12196114907662074, -0.32252317170302075, 0.062035697822769485, -0.14475816302001476, 0.15216371960317096, 0.15021983409921327, 0.1715912347038587, 0.24955666561921439, -0.04329989990219474, -0.2303276707728704, -0.29782633235057193, 0.0792812315436701, -0.0013074325397610664, 0.055557056330144405, -0.4039453367392222, -0.0932817654684186, -0.07985680915104847, 0.12706396356225014, -0.2719933291276296, 0.2270604968070984, 0.1773219145834446, 0.41487883528073627, 0.13712856701264778, 0.1844606672724088, -0.23607853365441164]","https://i.scdn.co/image/7c640f3ac846dd4cf31f31eeba718008ef4de0d0"
18875,"Melenas","[0.04318066438039144, -0.05717946713169416, -0.055126200119654335, -0.01823599946995576, -0.13304966936508814, -0.2202126681804657, -0.17842739820480347, 0.07699987012892962, -0.308230996131897, -0.044015166349709034, -0.16034063945213953, 0.045378933350245156, 0.1580200046300888, 0.2166553388039271, 0.10012286901473999, 0.00849076546728611, -0.3107476631800334, -0.3050113320350647, -0.10557373364766438, 0.1536316478935381, 0.1132182019452254, -0.31977466742197674, -0.07425656666358312, 0.025753600522875786, 0.06675076981385548, -0.152538334329923, 0.2519250065088272, 0.22327999770641327, 0.5641140043735504, 0.13937439769506454, 0.3304026772578557, 0.006731434414784114]",
16431,"António Zambujo","[0.21987256159385046, -0.11721020316084226, 0.04292046775420507, -0.11226266622543335, -0.06469526576499145, -0.13845159796377024, -0.12464990699663758, 0.06725623458623886, -0.34849599997202557, 0.2613019992907842, -0.23074300090471903, -0.09339132905006409, 0.020689699177940685, 0.20948183350265026, -0.015691213309764862, -0.06580396617452304, -0.38643399874369305, -0.2845029905438423, -0.14804396281639734, -0.09906880122919877, 0.10623953367273013, -0.4882586697737376, -0.06428136800726254, 0.17818910628557205, -0.018666600187619526, -0.09958763420581818, 0.3123590002457301, 0.24485733111699423, 0.38113900522391003, 0.1772473348925511, 0.1357359985510508, -0.04012503226598104]",
13111,"Cassie Kinoshi's SEED Ensemble","[0.24934149533510208, -0.15280050039291382, -0.07512214966118336, -0.19554849714040756, -0.08202915079891682, -0.14987214654684067, -0.10358064994215965, 0.041020799428224564, -0.3047790080308914, 0.12099075317382812, -0.15339499711990356, -0.029136350844055414, 0.16786319762468338, 0.40099701285362244, -0.05098569858819246, -0.007591920206323266, -0.3612409979104996, -0.2845415025949478, -0.10312815010547638, -0.053489250130951405, 0.14435120299458504, -0.4416234940290451, -0.1187981516122818, -0.021283749490976334, 0.003843780141323805, -0.18022000044584274, 0.2426925003528595, 0.2599184960126877, 0.322285994887352, 0.04003184847533703, 0.12204770371317863, -0.06676075700670481]",
9608,"Dense & Pika","[0.10854612290859222, -0.14098737388849258, -0.015490049496293068, -0.05581201205495745, 0.016848072613356635, -0.24354150518774986, -0.19598699733614922, -0.057470773346722126, -0.306794248521328, 0.04889287380501628, -0.007802844804245979, 0.07754292339086533, -0.009816898964345455, 0.3070792481303215, 0.07438784837722778, -0.05514339939691126, -0.19582724571228027, -0.3742449954152107, -0.12572405114769936, -0.046444700099527836, 0.12501692585647106, -0.5215230137109756, 0.11931872554123402, 0.022724400274455547, 0.024644015007652342, -0.15028225257992744, 0.23462725058197975, 0.23268400132656097, 0.3601432517170906, -0.01580647798255086, 0.15748725086450577, -0.11033117771148682]",
14317,"Somedays","[0.11351749673485756, -0.10592405125498772, -0.05627715028822422, 0.029676650650799274, -0.15291400253772736, -0.1760289967060089, -0.09227120131254196, -0.015073449816554785, -0.31471799314022064, 0.028025050181895494, -0.0586408507078886, 0.13423600047826767, 0.14043450355529785, 0.2989619970321655, 0.10200995206832886, -0.018564200028777122, -0.31197600066661835, -0.34998200833797455, -0.09643355011940002, -0.010458485456183553, 0.04979564994573593, -0.382797509431839, -0.05720385164022446, -0.034811750054359436, 0.059801699593663216, -0.19966550171375275, 0.2562525048851967, 0.23616299778223038, 0.4807950109243393, 0.104060098528862, 0.13747000321745872, -0.050253599882125854]",
59,"Zola Jesus","[0.15463604253750077, -0.05580274452257671, -0.09180283864984011, -0.09600930732170868, -0.009571073932805745, -0.22112277448033613, -0.204315440467622, 0.002684706541035369, -0.28778497322921254, 0.027836389811812485, -0.08838771789802838, 0.0806960082567486, 0.12044939418221702, 0.3581671677804991, 0.1785868734160489, -0.06097681173608512, -0.2680284018803191, -0.2495111278398286, -0.10454263804783721, 0.01184125260134724, 0.07728189294440556, -0.3455570742888788, 0.08025451676544562, -0.05879514765708109, 0.017153196446847842, -0.18544645017355052, 0.22218887885238106, 0.252248786424099, 0.4540489410136349, 0.12210211007026855, 0.21340195643771243, -0.10314776864007136]","https://i.scdn.co/image/dc28170746facb92391e8fec97618b794e504a56"
10698,"MaidaVale","[0.1528169997036457, -0.10208360105752945, 0.021837949752807617, -0.11541879968717694, -0.10399970039725304, -0.2040560021996498, -0.05197240225970745, -0.038777549751102924, -0.31894750893116, -0.0015088506042957306, -0.1137489452958107, 0.0695065725594759, 0.1906604990363121, 0.22325899451971054, 0.22877399623394012, 0.011280999518930912, -0.33734551072120667, -0.3672169893980026, -0.05094804987311363, 0.025919950800016522, 0.06573309190571308, -0.40973350405693054, -0.09074540063738823, -0.16130849719047546, 0.11829305067658424, -0.1256059966981411, 0.26188549399375916, 0.16888749599456787, 0.44266100227832794, 0.035430449061095715, 0.2060604989528656, -0.07152940146625042]",
